Median_House_Value,Median_Income,Median_Age,Tot_Rooms,Tot_Bedrooms,Population,Households,Latitude,Longitude,Distance_to_coast,Distance_to_LA,Distance_to_SanDiego,Distance_to_SanJose,Distance_to_SanFrancisco,ocean_proximity,City,average_rooms,average_bedrooms,Rounded_Distance_To_Coast,Rounded_Distance_To_LA,Rounded_Distance_To_SanDiego,Rounded_Distance_To_SanFrancisco,Rounded_Distance_To_SanJose
96500,3.5542,43,2382,431,874,380,36.78,-119.8,176663.2346,334484.2324,512157.6597,195724.4146,257705.0819,INLAND,Fresno,6.27,1.13,175,335,510,260,195
49600,1.372,47,1314,416,1155,326,36.73,-119.81,172581.8964,329859.1655,507729.3093,196772.3274,259414.7661,INLAND,Fresno,4.03,1.28,175,330,510,260,195
56700,2.101,51,956,196,662,180,36.73,-119.81,172581.8964,329859.1655,507729.3093,196772.3274,259414.7661,INLAND,Fresno,5.31,1.09,175,330,510,260,195
59200,2.2206,50,772,194,606,167,36.73,-119.81,172581.8964,329859.1655,507729.3093,196772.3274,259414.7661,INLAND,Fresno,4.62,1.16,175,330,510,260,195
57100,1.575,34,1186,300,774,271,36.75,-119.84,171802.3089,333031.9243,510977.2864,193490.4675,256019.6065,INLAND,Fresno,4.38,1.11,170,335,510,255,195
52300,1.4267,37,1000,261,1092,233,36.96,-120.05,156166.4009,362298.4956,540519.1708,168598.1599,229072.8005,INLAND,Madera,4.29,1.12,155,360,540,230,170
47100,1.8444,20,2029,427,983,401,36.97,-120.05,156286.1075,363286.4656,541482.167,168315.8048,228622.9366,INLAND,Madera,5.06,1.06,155,365,540,230,170
73800,3.1136,36,2074,349,954,363,36.96,-120.08,153515.6613,363531.3661,541858.3001,166023.4762,226639.9773,INLAND,Madera,5.71,0.96,155,365,540,225,165
61800,2.5288,16,3705,739,2463,697,36.98,-120.05,156413.626,364275.1495,542445.7317,168040.3317,228177.6026,INLAND,Madera,5.32,1.06,155,365,540,230,170
68900,1.947,24,1335,312,1180,267,36.77,-120.41,123019.6359,360345.8484,539684.013,145854.6192,210828.3405,INLAND,Fresno,5,1.17,125,360,540,210,145
52500,1.4,31,696,254,913,248,36.95,-120.05,156054.5241,361311.2454,539556.7459,168887.3626,229527.1676,INLAND,Madera,2.81,1.02,155,360,540,230,170
65200,2.2527,18,2287,534,1339,505,36.95,-120.05,156054.5241,361311.2454,539556.7459,168887.3626,229527.1676,INLAND,Madera,4.53,1.06,155,360,540,230,170
66100,2.2898,42,963,216,471,211,36.96,-120.07,154399.1748,363118.6195,541410.7556,166881.4114,227450.3772,INLAND,Madera,4.56,1.02,155,365,540,225,165
65200,1.4511,32,1268,283,549,273,36.96,-120.07,154399.1748,363118.6195,541410.7556,166881.4114,227450.3772,INLAND,Madera,4.64,1.04,155,365,540,225,165
96500,3.6181,34,1457,239,557,226,36.96,-120.07,154399.1748,363118.6195,541410.7556,166881.4114,227450.3772,INLAND,Madera,6.45,1.06,155,365,540,225,165
55200,1.7184,11,1947,488,2104,486,36.78,-120.39,124834.6426,360290.9962,539602.9276,146979.349,211738.8778,INLAND,Fresno,4.01,1,125,360,540,210,145
61900,2.125,24,646,134,454,149,36.95,-120.06,155170.1248,361721.5798,540002.8034,168030.2079,228717.1922,INLAND,Madera,4.34,0.9,155,360,540,230,170
55000,1.6071,27,968,240,587,231,36.97,-120.07,154520.4834,364104.2593,542372.0559,166596.3744,226997.5137,INLAND,Madera,4.19,1.04,155,365,540,225,165
48000,1.5662,28,1563,403,1564,408,36.97,-120.07,154520.4834,364104.2593,542372.0559,166596.3744,226997.5137,INLAND,Madera,3.83,0.99,155,365,540,225,165
61400,1.6534,44,1288,295,723,287,36.96,-120.06,155282.755,362707.6607,540964.3782,167739.6408,228261.3202,INLAND,Madera,4.49,1.03,155,365,540,230,170
64300,2.2375,19,901,183,700,190,36.94,-120.06,155065.3851,360736.2302,539041.8058,168327.6174,229177.5505,INLAND,Madera,4.74,0.96,155,360,540,230,170
70700,2.4196,41,1164,211,476,171,36.95,-120.08,153401.5004,362547.6316,540898.4282,166316.8148,227098.8893,INLAND,Madera,6.81,1.23,155,365,540,225,165
85600,4.1838,44,3042,697,335,115,37.25,-119.21,222653.2878,366131.0585,537589.5591,237525.9808,290023.0147,INLAND,Mono,26.45,6.06,225,365,540,290,240
95600,2.9449,17,3538,726,1603,629,37.21,-119.45,205531.9133,367653.2407,541469.0248,216614.2231,270387.7283,INLAND,Fresno,5.62,1.15,205,370,540,270,215
48300,1.3594,36,1528,347,1334,304,36.95,-120.04,156938.9802,360902.7134,539111.8622,169744.8164,230337.6846,INLAND,Madera,5.03,1.14,155,360,540,230,170
119400,4.1544,16,3222,511,1425,503,36.95,-120.09,152517.2774,362963.3366,541347.9896,165460.5858,226290.5737,INLAND,Madera,6.41,1.02,155,365,540,225,165
53900,1.8431,25,2115,482,1976,474,36.95,-120.02,158708.0586,360091.0813,538225.6277,171460.6036,231960.3208,INLAND,Madera,4.46,1.02,160,360,540,230,170
51600,1.8973,20,2129,526,1845,522,36.97,-120.04,157169.0293,362880.2617,541038.9792,169175.9295,229436.4333,INLAND,Madera,4.08,1.01,155,365,540,230,170
61700,1.4044,35,1859,428,1208,399,36.97,-120.06,155403.2584,363694.4668,541926.5269,167455.9517,227809.9615,INLAND,Madera,4.66,1.07,155,365,540,230,165
52800,1.625,38,1542,364,1220,334,36.97,-120.06,155403.2584,363694.4668,541926.5269,167455.9517,227809.9615,INLAND,Madera,4.62,1.09,155,365,540,230,165
51800,1.3713,23,2126,506,2091,491,36.96,-120.04,157050.1113,361891.1304,540075.1362,169456.9643,229884.8124,INLAND,Madera,4.33,1.03,155,360,540,230,170
301100,3.8958,6,2445,590,1189,573,37.63,-122.02,12164.46468,523475.0264,702358.1921,34612.52274,39568.09123,NEAR BAY,Alameda,4.27,1.03,10,525,700,40,35
225000,2.2746,24,2528,947,2437,861,37.49,-122.21,4090.593018,523503.4234,701740.0864,32847.05781,37105.55601,NEAR BAY,San Mateo,2.94,1.1,5,525,700,35,35
389800,7.4353,7,9540,1294,3926,1229,37.67,-121.9,23229.80294,519893.0748,698995.5864,37202.01098,48138.49358,<1H OCEAN,Alameda,7.76,1.05,25,520,700,50,35
332400,7.2639,15,2130,273,876,285,37.67,-121.9,23229.80294,519893.0748,698995.5864,37202.01098,48138.49358,<1H OCEAN,Alameda,7.47,0.96,25,520,700,50,35
139300,3.62,4,6159,1510,2649,1241,37.69,-121.89,24631.91951,521020.4489,700158.4692,39421.73009,48509.80744,<1H OCEAN,Alameda,4.96,1.22,25,520,700,50,40
206100,4.1719,5,2229,543,1010,474,38.02,-121.36,15020.87446,522574.029,701817.8639,89409.03996,97900.98194,INLAND,San Joaquin,4.7,1.15,15,525,700,100,90
500001,13.367,37,2848,328,852,327,37.47,-122.18,3730.119333,520063.1936,698313.4675,29432.90258,40401.58336,NEAR BAY,San Mateo,8.71,1,5,520,700,40,30
500001,9.8892,40,1723,208,976,209,37.46,-122.2,5517.868808,520501.8987,698681.8874,30447.49483,40421.29661,NEAR OCEAN,San Mateo,8.24,1,5,520,700,40,30
395100,5.0457,34,4177,723,1586,660,37.45,-122.23,8054.18883,521570.5272,699655.3289,32378.43608,40151.23878,NEAR OCEAN,San Mateo,6.33,1.1,10,520,700,40,30
469900,7.7932,29,1617,235,758,246,37.45,-122.23,8054.18883,521570.5272,699655.3289,32378.43608,40151.23878,NEAR OCEAN,San Mateo,6.57,0.96,10,520,700,40,30
117600,4.0156,8,2668,447,1713,444,38.04,-121.3,19811.55099,521574.661,700739.0497,94127.54174,103566.5087,INLAND,San Joaquin,6.01,1.01,20,520,700,105,95
342700,4.3214,37,2586,495,1208,502,37.46,-122.22,6644.047187,521740.1029,699875.1609,32031.07167,39562.74125,NEAR OCEAN,San Mateo,5.15,0.99,5,520,700,40,30
409300,6.0255,13,2888,546,1182,504,37.46,-122.22,6644.047187,521740.1029,699875.1609,32031.07167,39562.74125,NEAR OCEAN,San Mateo,5.73,1.08,5,520,700,40,30
418800,9.1531,25,494,81,254,85,37.74,-121.77,33031.74966,518598.4462,697894.5845,46270.09963,58258.65868,INLAND,Alameda,5.81,0.95,35,520,700,60,45
456300,7.7773,33,1054,209,400,161,37.34,-122.38,4461.625173,522545.7754,699901.2135,43055.20973,48466.87788,NEAR OCEAN,San Mateo,6.55,1.3,5,525,700,50,45
152400,3.675,22,3564,730,1539,699,38,-121.35,16568.83191,520234.9004,699485.1532,88001.91023,98163.3937,INLAND,San Joaquin,5.1,1.04,15,520,700,100,90
123800,3.4231,6,1649,369,732,350,38,-121.35,16568.83191,520234.9004,699485.1532,88001.91023,98163.3937,INLAND,San Joaquin,4.71,1.05,15,520,700,100,90
500001,4.6908,35,1140,193,486,199,37.44,-122.21,7878.4415,519537.8467,697640.9416,30320.13239,41941.62079,NEAR OCEAN,San Mateo,5.73,0.97,10,520,700,40,30
161100,4.8125,21,2333,377,1073,332,38.07,-121.18,30274.64693,518821.9849,697792.3891,102983.7932,114587.2062,INLAND,San Joaquin,7.03,1.14,30,520,700,115,105
225800,5.3224,17,4535,762,1562,743,38,-121.36,15760.35647,520717.7613,699977.033,87526.9947,97315.34373,INLAND,San Joaquin,6.1,1.03,15,520,700,95,90
298400,2.7969,38,1578,399,879,388,37.48,-122.23,6136.862155,523943.7613,702110.1703,33824.45092,37185.77664,NEAR OCEAN,San Mateo,4.07,1.03,5,525,700,35,35
267700,3.3015,33,3108,805,1895,717,37.48,-122.23,6136.862155,523943.7613,702110.1703,33824.45092,37185.77664,NEAR OCEAN,San Mateo,4.33,1.12,5,525,700,35,35
244300,6.5116,16,1644,251,1033,267,37.58,-122.07,6242.122672,522299.1495,701011.8296,31357.12374,38421.88043,NEAR BAY,Alameda,6.16,0.94,5,520,700,40,30
247000,6.0661,16,1606,240,1117,268,37.58,-122.07,6242.122672,522299.1495,701011.8296,31357.12374,38421.88043,NEAR BAY,Alameda,5.99,0.9,5,520,700,40,30
213700,5.225,16,1893,338,1461,344,37.58,-122.07,6242.122672,522299.1495,701011.8296,31357.12374,38421.88043,NEAR BAY,Alameda,5.5,0.98,5,520,700,40,30
270000,1.9844,32,640,166,991,160,37.48,-122.2,3845.335703,522091.3414,700323.9031,31517.98394,38515.37034,NEAR BAY,San Mateo,4,1.04,5,520,700,40,30
263500,3.4427,30,1170,258,610,243,37.48,-122.2,3845.335703,522091.3414,700323.9031,31517.98394,38515.37034,NEAR BAY,San Mateo,4.81,1.06,5,520,700,40,30
233600,5.1654,41,733,155,652,140,37.48,-122.2,3845.335703,522091.3414,700323.9031,31517.98394,38515.37034,NEAR BAY,San Mateo,5.24,1.11,5,520,700,40,30
259600,5.9345,23,2179,308,926,299,37.69,-121.91,22950.85447,522157.4752,701272.9135,39449.23761,46785.08776,<1H OCEAN,Alameda,7.29,1.03,25,520,700,45,40
259200,6.3132,18,2876,423,1395,427,37.69,-121.91,22950.85447,522157.4752,701272.9135,39449.23761,46785.08776,<1H OCEAN,Alameda,6.74,0.99,25,520,700,45,40
143100,4.875,16,4045,623,1862,625,38.03,-121.32,18211.64434,521589.4752,700785.0632,92232.25439,101575.3104,INLAND,San Joaquin,6.47,1,20,520,700,100,90
98400,2.5742,25,2474,513,1947,524,38.03,-121.32,18211.64434,521589.4752,700785.0632,92232.25439,101575.3104,INLAND,San Joaquin,4.72,0.98,20,520,700,100,90
212500,3.7462,15,6243,1273,3163,1274,37.59,-122.05,8311.13395,521933.7428,700699.1833,31510.49464,39298.73796,NEAR BAY,Alameda,4.9,1,10,520,700,40,30
318300,6.5615,8,8647,1407,5019,1379,37.57,-122.07,5590.256237,521479.4523,700172.6155,30398.55129,39058.67272,NEAR BAY,Alameda,6.27,1.02,5,520,700,40,30
320800,3.1989,37,1053,266,939,267,37.47,-122.2,4623.884767,521296.0412,699502.4949,30967.40549,39464.17438,NEAR BAY,San Mateo,3.94,1,5,520,700,40,30
500001,9.9025,40,2959,389,985,365,37.47,-122.2,4623.884767,521296.0412,699502.4949,30967.40549,39464.17438,NEAR BAY,San Mateo,8.11,1.07,5,520,700,40,30
232800,2.8258,37,1403,369,1587,331,37.47,-122.2,4623.884767,521296.0412,699502.4949,30967.40549,39464.17438,NEAR BAY,San Mateo,4.24,1.11,5,520,700,40,30
278200,4.2083,44,1927,332,846,362,37.47,-122.2,4623.884767,521296.0412,699502.4949,30967.40549,39464.17438,NEAR BAY,San Mateo,5.32,0.92,5,520,700,40,30
278200,6.1047,7,10648,1818,6075,1797,37.57,-122.05,7070.266232,520289.2199,699016.9316,29530.15213,40504.6534,NEAR BAY,Alameda,5.93,1.01,5,520,700,40,30
163900,2.8971,16,1642,346,705,351,37.61,-122.05,9691.928606,523582.5368,702384.4351,33521.39754,38184.36882,NEAR BAY,Alameda,4.68,0.99,10,525,700,40,35
99100,3.5379,26,2851,533,1544,499,38.02,-121.32,18421.49043,520656.5993,699860.991,91305.12162,101275.679,INLAND,San Joaquin,5.71,1.07,20,520,700,100,90
104800,3.0729,23,3251,689,1890,668,38.02,-121.32,18421.49043,520656.5993,699860.991,91305.12162,101275.679,INLAND,San Joaquin,4.87,1.03,20,520,700,100,90
334100,6.2918,22,1898,239,734,245,37.68,-121.89,24337.86276,520171.2419,699297.4886,38309.80721,48739.19062,<1H OCEAN,Alameda,7.75,0.98,25,520,700,50,40
339700,6.3373,12,7490,1207,3329,1136,37.68,-121.89,24337.86276,520171.2419,699297.4886,38309.80721,48739.19062,<1H OCEAN,Alameda,6.59,1.06,25,520,700,50,40
162500,2.2891,31,1860,394,1848,293,37.94,-121.49,13255.3003,521615.6926,700992.8056,76012.139,84676.25959,INLAND,San Joaquin,6.35,1.34,15,520,700,85,75
87500,2.213,22,2105,521,781,483,38,-121.32,19030.09503,518792.9602,698014.4842,89463.4933,100710.5759,INLAND,San Joaquin,4.36,1.08,20,520,700,100,90
101500,2.0091,21,1795,482,1114,472,38,-121.32,19030.09503,518792.9602,698014.4842,89463.4933,100710.5759,INLAND,San Joaquin,3.8,1.02,20,520,700,100,90
178100,3.3617,15,3052,760,2097,728,37.58,-122.02,9629.157673,519335.2639,698131.7375,29408.63867,42135.94201,NEAR BAY,Alameda,4.19,1.04,10,520,700,40,30
213200,3.6923,18,1165,333,855,319,37.59,-122.02,10451.33851,520161.1028,698975.5411,30439.35035,41575.60805,NEAR BAY,Alameda,3.65,1.04,10,520,700,40,30
95900,3.175,8,1868,392,1258,389,38.02,-121.28,21854.50222,518756.9813,697917.4297,93295.53682,104659.2566,INLAND,San Joaquin,4.8,1.01,20,520,700,105,95
231300,2.1187,3,1565,464,769,461,37.66,-121.89,23894.56689,518475.8026,697577.6482,36085.96632,49270.08953,INLAND,Alameda,3.39,1.01,25,520,700,50,35
500001,8.3337,24,3166,424,1081,400,37.66,-121.93,20423.22276,520765.6098,699818.559,36232.08395,45879.01677,<1H OCEAN,Alameda,7.92,1.06,20,520,700,45,35
500001,15.0001,33,1601,223,629,215,37.43,-122.27,12153.32661,522495.9804,700429.3613,34926.30397,40802.1774,NEAR OCEAN,San Mateo,7.45,1.04,10,520,700,40,35
221200,4.2468,32,2964,547,1472,527,37.62,-122.03,11301.10533,523231.9311,702082.9654,33867.41921,39239.58936,NEAR BAY,Alameda,5.62,1.04,10,525,700,40,35
198700,4.7109,35,2072,352,1001,350,37.62,-122.03,11301.10533,523231.9311,702082.9654,33867.41921,39239.58936,NEAR BAY,Alameda,5.92,1.01,10,525,700,40,35
209500,3.8929,35,1298,236,632,204,37.62,-122.03,11301.10533,523231.9311,702082.9654,33867.41921,39239.58936,NEAR BAY,Alameda,6.36,1.16,10,525,700,40,35
218100,3.0147,37,1326,335,1771,335,37.48,-122.21,4566.684247,522707.9892,700918.6537,32280.95039,38056.95772,NEAR BAY,San Mateo,3.96,1,5,525,700,40,30
247200,2.8482,39,1535,340,1204,370,37.48,-122.21,4566.684247,522707.9892,700918.6537,32280.95039,38056.95772,NEAR BAY,San Mateo,4.15,0.92,5,525,700,40,30
237500,2.9286,20,505,216,326,216,37.48,-122.21,4566.684247,522707.9892,700918.6537,32280.95039,38056.95772,NEAR BAY,San Mateo,2.34,1,5,525,700,40,30
91100,2.2672,16,4356,881,1629,818,38.03,-121.29,20809.85779,520165.8281,699328.2572,93701.66594,104104.5668,INLAND,San Joaquin,5.33,1.08,20,520,700,105,95
111300,2.5842,7,2021,441,1615,406,38.03,-121.29,20809.85779,520165.8281,699328.2572,93701.66594,104104.5668,INLAND,San Joaquin,4.98,1.09,20,520,700,105,95
188600,5.097,33,1518,302,831,268,37.61,-122.03,11090.20344,522403.9302,701237.6945,32831.39111,39739.46175,NEAR BAY,Alameda,5.66,1.13,10,520,700,40,35
161400,4.0125,37,1383,259,808,241,37.61,-122.03,11090.20344,522403.9302,701237.6945,32831.39111,39739.46175,NEAR BAY,Alameda,5.74,1.07,10,520,700,40,35
164900,3.7262,36,1409,271,1002,281,37.61,-122.03,11090.20344,522403.9302,701237.6945,32831.39111,39739.46175,NEAR BAY,Alameda,5.01,0.96,10,520,700,40,35
214700,4.5721,24,2077,383,1488,389,37.6,-122.03,10385.90797,521576.983,700393.1658,31800.4915,40263.84364,NEAR BAY,Alameda,5.34,0.98,10,520,700,40,30
500001,10.2811,34,2999,365,927,369,37.45,-122.25,9376.192017,522815.6925,700854.1678,34010.01852,39404.98176,NEAR OCEAN,San Mateo,8.13,0.99,10,525,700,40,35
383200,5.9062,35,3183,515,1313,487,37.47,-122.25,8203.334511,524392.6068,702486.8238,34899.85406,37381.84477,NEAR OCEAN,San Mateo,6.54,1.06,10,525,700,35,35
305000,5.4688,38,645,124,265,103,37.47,-122.25,8203.334511,524392.6068,702486.8238,34899.85406,37381.84477,NEAR OCEAN,San Mateo,6.26,1.2,10,525,700,35,35
242000,10.0088,15,2430,315,1016,314,38.01,-121.37,14531.74809,522128.5754,701389.1664,88002.49016,96757.37517,INLAND,San Joaquin,7.74,1,15,520,700,95,90
92100,2.7981,24,4157,951,2734,879,38.02,-121.31,19277.37959,520180.0173,699373.8484,91794.1164,102120.7753,INLAND,San Joaquin,4.73,1.08,20,520,700,100,90
97300,3.1779,16,2128,441,1860,459,38.04,-121.29,20683.85538,521102.1423,700254.9869,94618.18757,104407.5818,INLAND,San Joaquin,4.64,0.96,20,520,700,105,95
211000,3.0472,26,1777,555,1966,497,37.47,-122.21,5239.190855,521913.7092,700098.0201,31743.71049,39016.85059,NEAR OCEAN,San Mateo,3.58,1.12,5,520,700,40,30
202800,2.92,33,1266,415,1991,334,37.47,-122.21,5239.190855,521913.7092,700098.0201,31743.71049,39016.85059,NEAR OCEAN,San Mateo,3.79,1.24,5,520,700,40,30
255300,3.2708,43,733,162,497,175,37.47,-122.21,5239.190855,521913.7092,700098.0201,31743.71049,39016.85059,NEAR OCEAN,San Mateo,4.19,0.93,5,520,700,40,30
84800,2.2604,17,1504,358,661,250,38.35,-120.57,89653.92576,521434.9231,698178.1225,161930.6176,175085.9726,INLAND,Amador,6.02,1.43,90,520,700,175,160
237500,2.875,2,838,295,240,149,37.59,-122.01,11040.89243,519572.0032,698402.409,30125.58631,42343.93669,NEAR BAY,Alameda,5.62,1.98,10,520,700,40,30
496000,5.9285,17,2742,441,986,421,37.45,-122.26,10088.14457,523439.4944,701454.5847,34830.7598,39056.31229,NEAR OCEAN,San Mateo,6.51,1.05,10,525,700,40,35
285400,7.316,13,3742,555,1590,559,37.69,-121.92,22114.96338,522727.387,701831.2317,39492.54318,45923.69815,<1H OCEAN,Alameda,6.69,0.99,20,525,700,45,40
157300,2.3769,36,2238,479,1949,457,37.48,-122.16,2466.346707,519633.0736,697951.6594,28535.59711,40488.9115,NEAR BAY,San Mateo,4.9,1.05,0,520,700,40,30
352700,5.9629,39,2427,401,1178,408,37.48,-122.17,2433.837144,520246.3861,698543.7031,29269.70511,39975.56388,NEAR BAY,San Mateo,5.95,0.98,0,520,700,40,30
443300,7.1088,33,6841,950,2681,980,37.46,-122.25,8738.844678,523603.5639,701670.0912,34439.86303,38390.6372,NEAR OCEAN,San Mateo,6.98,0.97,10,525,700,40,35
333800,4.4167,26,4670,1039,2103,933,37.46,-122.23,7302.565929,522360.4389,700472.8034,32829.87051,39156.12923,NEAR OCEAN,San Mateo,5.01,1.11,5,520,700,40,35
363700,4.2232,33,2643,464,1015,427,37.46,-122.23,7302.565929,522360.4389,700472.8034,32829.87051,39156.12923,NEAR OCEAN,San Mateo,6.19,1.09,5,520,700,40,35
343600,5.6629,36,6090,1057,3081,1075,37.46,-122.23,7302.565929,522360.4389,700472.8034,32829.87051,39156.12923,NEAR OCEAN,San Mateo,5.67,0.98,5,520,700,40,35
256000,4.6786,16,4371,889,2530,817,37.59,-122.03,9757.78753,520751.0947,699549.382,30775.23576,40811.79028,NEAR BAY,Alameda,5.35,1.09,10,520,700,40,30
94400,3.5982,15,2682,599,1520,601,38.01,-121.35,16183.48272,521163.5991,700406.0027,88935.87182,98447.73244,INLAND,San Joaquin,4.46,1,15,520,700,100,90
323000,6.4994,18,7397,1137,3126,1115,37.66,-121.9,23025.29172,519046.8579,698136.7806,36090.21906,48420.61847,INLAND,Alameda,6.63,1.02,25,520,700,50,35
231200,5.2879,12,5719,1064,3436,1057,37.57,-122.04,7615.713114,519695.4248,698440.1434,29126.38793,41236.80806,NEAR BAY,Alameda,5.41,1.01,10,520,700,40,30
155100,5.318,27,1612,234,630,255,38.01,-121.33,17854.27663,520203.041,699426.147,89894.03183,100140.3128,INLAND,San Joaquin,6.32,0.92,20,520,700,100,90
151900,5.9191,36,1383,207,531,203,38.01,-121.33,17854.27663,520203.041,699426.147,89894.03183,100140.3128,INLAND,San Joaquin,6.81,1.02,20,520,700,100,90
95000,2.505,11,2866,654,1404,525,38.03,-121.3,19942.94454,520639.2593,699813.0246,93206.1281,103260.9102,INLAND,San Joaquin,5.46,1.25,20,520,700,105,95
102800,3.1471,13,1014,200,712,197,38.03,-121.3,19942.94454,520639.2593,699813.0246,93206.1281,103260.9102,INLAND,San Joaquin,5.15,1.02,20,520,700,105,95
107700,4.0227,10,1409,248,782,222,38.03,-121.3,19942.94454,520639.2593,699813.0246,93206.1281,103260.9102,INLAND,San Joaquin,6.35,1.12,20,520,700,105,95
119800,4.3008,37,1964,315,915,335,38.02,-121.33,17567.56137,521134.2945,700348.9656,90822.02161,100431.1371,INLAND,San Joaquin,5.86,0.94,20,520,700,100,90
136400,4.3008,33,2854,489,1109,452,38.02,-121.33,17567.56137,521134.2945,700348.9656,90822.02161,100431.1371,INLAND,San Joaquin,6.31,1.08,20,520,700,100,90
162100,3.1827,31,1466,264,608,254,38.02,-121.33,17567.56137,521134.2945,700348.9656,90822.02161,100431.1371,INLAND,San Joaquin,5.77,1.04,20,520,700,100,90
500001,15.0001,40,1777,207,577,207,37.46,-122.21,6042.888272,521120.5885,699278.1883,31236.82763,39984.62309,NEAR OCEAN,San Mateo,8.58,1,5,520,700,40,30
500001,10.8758,48,2560,322,921,301,37.46,-122.21,6042.888272,521120.5885,699278.1883,31236.82763,39984.62309,NEAR OCEAN,San Mateo,8.5,1.07,5,520,700,40,30
229500,2.8058,47,2570,783,3107,724,37.48,-122.22,5336.612083,523325.4635,701514.0766,33049.90894,37613.58054,NEAR OCEAN,San Mateo,3.55,1.08,5,525,700,40,35
250000,2.56,34,1541,584,1564,558,37.48,-122.22,5336.612083,523325.4635,701514.0766,33049.90894,37613.58054,NEAR OCEAN,San Mateo,2.76,1.05,5,525,700,40,35
201800,4.9861,26,3080,473,1257,465,38.04,-121.25,24175.49432,519223.3112,698327.1195,96635.99672,107777.6506,INLAND,San Joaquin,6.62,1.02,25,520,700,110,95
86600,2.6667,20,1326,307,563,237,38.39,-120.56,92147.87793,525137.0229,701740.257,165656.5103,177527.3448,INLAND,Amador,5.59,1.3,90,525,700,180,165
500001,6.3824,41,830,136,353,153,37.45,-122.27,10825.23878,524064.1052,702055.6642,35654.49755,38724.54299,NEAR OCEAN,San Mateo,5.42,0.89,10,525,700,40,35
87500,2.8523,4,1515,384,491,348,38.02,-121.3,20134.9789,519704.5515,698887.5394,92288.91224,102966.4124,INLAND,San Joaquin,4.35,1.1,20,520,700,105,90
106300,2.5473,16,2717,621,3343,643,38.02,-121.3,20134.9789,519704.5515,698887.5394,92288.91224,102966.4124,INLAND,San Joaquin,4.23,0.97,20,520,700,105,90
231800,5.7579,17,4313,717,2629,721,37.58,-122.01,10266.11942,518745.1492,697557.8378,29083.71333,42894.33615,NEAR BAY,Alameda,5.98,0.99,10,520,700,45,30
133800,5.1202,30,4375,689,2038,709,38.02,-121.34,16715.89284,521613.0999,700837.7705,90344.91094,99587.16387,INLAND,San Joaquin,6.17,0.97,15,520,700,100,90
500001,15.0001,32,4281,501,1318,484,37.44,-122.22,8348.577426,520159.408,698239.4683,31137.98332,41539.51096,NEAR OCEAN,San Mateo,8.85,1.04,10,520,700,40,30
375000,4.3472,47,127,23,51,21,37.73,-121.82,31900.87926,520505.1043,699753.179,44338.72377,53966.05498,INLAND,Alameda,6.05,1.1,30,520,700,55,45
105300,3.7413,24,3050,568,1743,549,38.03,-121.31,19076.83515,521113.8094,700298.6271,92716.29395,102417.82,INLAND,San Joaquin,5.56,1.03,20,520,700,100,95
110000,2.5212,18,4893,1008,3036,997,38.03,-121.31,19076.83515,521113.8094,700298.6271,92716.29395,102417.82,INLAND,San Joaquin,4.91,1.01,20,520,700,100,95
166900,4.5278,16,1080,166,507,182,38.01,-121.36,15354.84691,521645.5365,700897.1719,88466.03419,97602.26869,INLAND,San Joaquin,5.93,0.91,15,520,700,100,90
173300,4.0221,16,926,230,451,198,38.01,-121.36,15354.84691,521645.5365,700897.1719,88466.03419,97602.26869,INLAND,San Joaquin,4.68,1.16,15,520,700,100,90
87100,2.3339,16,2178,667,1192,579,38.01,-121.36,15354.84691,521645.5365,700897.1719,88466.03419,97602.26869,INLAND,San Joaquin,3.76,1.15,15,520,700,100,90
296900,6.4524,25,2244,301,937,324,37.67,-121.88,24954.66986,518753.9115,697879.5749,37214.67623,49847.87053,INLAND,Alameda,6.93,0.93,25,520,700,50,35
311500,6.5214,16,4070,624,1543,577,37.67,-121.88,24954.66986,518753.9115,697879.5749,37214.67623,49847.87053,INLAND,Alameda,7.05,1.08,25,520,700,50,35
175900,2.5,15,4472,1079,1837,976,37.99,-121.33,18614.66427,518342.6659,697582.158,88050.83813,99593.36391,INLAND,San Joaquin,4.58,1.11,20,520,700,100,90
500001,15.0001,46,30,4,13,5,37.5,-122.14,2303.067829,520015.2768,698424.1149,28467.25427,39824.57209,NEAR BAY,San Mateo,6,0.8,0,520,700,40,30
217000,4.6458,9,3666,711,2341,703,37.61,-121.99,13868.38997,520057.4273,698952.7179,31702.10364,42897.12569,<1H OCEAN,Alameda,5.21,1.01,15,520,700,45,30
154400,3.691,30,1428,287,989,287,37.86,-121.61,21505.24183,520559.6236,699968.5583,63430.53335,72774.74792,INLAND,Contra Costa,4.98,1,20,520,700,75,65
112500,1.15,52,122,26,62,25,38.05,-121.3,19742.0091,522510.753,701665.6126,95053.03109,103883.11,INLAND,San Joaquin,4.88,1.04,20,525,700,105,95
230000,6.4562,23,633,91,236,83,38.09,-121.23,26129.61059,523009.5699,702030.8649,102178.5336,111063.3206,INLAND,San Joaquin,7.63,1.1,25,525,700,110,100
175000,3.2872,17,2033,452,1114,446,38.01,-121.34,17016.84664,520682.7662,699915.6605,89411.90384,99293.75183,INLAND,San Joaquin,4.56,1.01,15,520,700,100,90
318600,4.5556,35,2283,491,1148,436,37.47,-122.24,7416.046998,523771.6544,701888.6209,34103.88429,37766.43198,NEAR OCEAN,San Mateo,5.24,1.13,5,525,700,40,35
